"";"Nom cité dans le texte";"Nom français cité dans le texte";"Nom valide";"INTITULE";"ARRETE";"ARTICLE";"CD_NOM"
"";"Sylvia borin";"Fauvette des jardins";"Sylvia borin (Boddaert, 1783)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4254"
"";"Sylvia cantillans";"Fauvette passerinette";"Curruca cantillans (Pallas, 1764)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"824087"
"";"Sylvia cantillans";"Fauvette passerinette";"Sylvia cantillans albistriata (Brehm, 1855)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"886224"
"";"Sylvia cantillans";"Fauvette passerinette";"Sylvia cantillans iberiae Svensson, 2013";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"886223"
"";"Sylvia communis";"Fauvette grisette";"Sylvia communis Latham, 1787";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4252"
"";"Sylvia conspicillata";"Fauvette à lunettes";"Sylvia conspicillata Temminck, 1820";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4227"
"";"Sylvia curruca";"Fauvette babillarde";"Curruca curruca (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"1027359"
"";"Sylvia deserticola";"Fauvette de l'Atlas/Fauvette du désert";"Sylvia deserticola Tristram, 1859";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"199467"
"";"Sylvia hortensis";"Fauvette orphée";"Curruca hortensis (J.F. Gmelin, 1789)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"889079"
"";"Sylvia melanocephala";"Fauvette mélanocéphale";"Sylvia melanocephala (Gmelin, 1789)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4232"
"";"Sylvia nana";"Fauvette naine";"Sylvia nana (Hemprich & Ehrenberg, 1833)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"4239"
"";"Sylvia nisoria";"Fauvette épervière";"Sylvia nisoria (Bechstein, 1792)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"4245"
"";"Sylvia rueppelli";"Fauvette de Rüppell/Fauvette masquée";"Sylvia ruppeli Temminck, 1823";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"891598"
"";"Sylvia sarda";"Fauvette sarde";"Curruca sarda (Temminck, 1820)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"889084"
"";"Sylvia undata";"Fauvette pitchou";"Sylvia undata dartfordiensis Latham, 1787";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"782305"
"";"Sylvia undata";"Fauvette pitchou";"Sylvia undata undata (Boddaert, 1783)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4224"
"";"Sylvia undata";"Fauvette pitchou";"Sylvia undata (Boddaert, 1783)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"4221"
"";"Syrrhaptes paradoxus";"Syrrhapte paradoxal";"Syrrhaptes paradoxus (Pallas, 1773)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"3415"
"";"Tachybaptus ruficollis/Podiceps ruficollis";"Grèbe castagneux";"Tachybaptus ruficollis (Pallas, 1764)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"977"
"";"Tachymarptis melba/Apus melba";"Martinet à ventre blanc/Martinet alpin";"Tachymarptis melba (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3561"
"";"Tadorna ferruginea";"Tadorne casarca/Casarca roux";"Tadorna ferruginea (Pallas, 1764)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"2770"
"";"Tadorna tadorna";"Tadorne de Belon";"Tadorna tadorna (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"2767"
"";"Tetrao urogallus";"grand tétras";"Tetrao urogallus aquitanicus Ingram, 1915";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"2966"
"";"Tetrao urogallus";"grand tétras";"Tetrao urogallus crassirostris Brehm, 1831";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"886111"
"";"Tetrao urogallus";"grand tétras";"Tetrao urogallus Linnaeus, 1758";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"2964"
"";"Tetrax tetrax";"Outarde canepetière";"Tetrax tetrax (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3089"
"";"Thalassarche melanophrys/Diomedea melanophrys";"Albatros à sourcils noirs";"Thalassarche melanophris (Temminck, 1828)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"442424"
"";"Tichodroma muraria";"Tichodrome échelette";"Tichodroma muraria (Linnaeus, 1766)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3780"
"";"Tringa flavipes";"Chevalier à pattes jaunes/Petit chevalier à pattes jaunes";"Tringa flavipes (Gmelin, 1789)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"2600"
"";"Tringa glareola";"Chevalier sylvain";"Tringa glareola Linnaeus, 1758";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"2607"
"";"Tringa melanoleuca";"Chevalier criard/Grand chevalier à pattes jaunes";"Tringa melanoleuca (Gmelin, 1789)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"2597"
"";"Tringa ochropus";"Chevalier culblanc";"Tringa ochropus Linnaeus, 1758";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"2603"
"";"Tringa solitaria";"Chevalier solitaire";"Tringa solitaria Wilson, 1813";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"2605"
"";"Tringa stagnatilis";"Chevalier stagnatile";"Tringa stagnatilis (Bechstein, 1803)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"2591"
"";"Troglodytes troglodytes";"Troglodyte mignon";"Troglodytes troglodytes (Linnaeus, 1758)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 3";"3967"
"";"Tryngites subruficollis";"Bécasseau rousset/Bécasseau roussâtre";"Calidris subruficollis (Vieillot, 1819)";"Liste des oiseaux protégés sur l'ensemble du territoire et les modalités de leur protection";"Arrêté interministériel du 29 octobre 2009 fixant la liste des oiseaux protégés sur l’ensemble du territoire et les modalités de leur protection (JORF 5 décembre 2009, p. 21056)";"Article 4";"2929"
